1511638802651, 13873410, 173.0, 40, 173.9, 2299600, 0, 0, 155.0, 200.0, 142.95, 154.85
1511640848921, 13873410, 173.0, 40, 173.9, 2299600, 0, 0, 155.0, 200.0, 142.95, 154.85
