1511638802651, 13873666, 120.8, 40, 132.13, 2301440, 0, 0, 157.3, 166.8, 112.0, 172.25
1511640848921, 13873666, 120.8, 40, 132.13, 2301440, 0, 0, 157.3, 166.8, 112.0, 172.25
