True,quote,13873410,176.0,40,174.26,1785000,76080,84640,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.658379076525673,{}
True,quote,13873666,130.8,120,134.05,1650720,82920,75520,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.06386066763425,{}
True,quote,13873410,176.0,40,174.26,1785000,76000,84600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.658379076525673,{}
True,quote,13873666,130.8,120,134.05,1650720,82960,75280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.06386066763425,{}
True,quote,13873410,176.0,40,174.26,1785000,76040,84640,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.658379076525673,{}
True,quote,13873666,130.9,40,134.05,1650840,83120,75680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.005805515239473,{}
True,quote,13873410,176.0,40,174.26,1785000,76000,84520,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.658379076525673,{}
True,quote,13873666,130.9,40,134.05,1650840,83560,75320,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.005805515239473,{}
True,quote,13873410,176.2,80,174.26,1785200,76040,84480,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.787536325476266,{}
True,quote,13873666,130.9,40,134.05,1650840,83600,75320,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.005805515239473,{}
True,quote,13873666,130.9,40,134.05,1650840,83600,75280,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.005805515239473,{}
True,quote,13873410,175.5,40,174.26,1785240,76080,84640,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.33548595414918,{}
True,quote,13873666,130.9,40,134.05,1650840,83600,75080,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.005805515239473,{}
True,quote,13873410,175.3,80,174.26,1785560,76120,84720,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.95,40,134.05,1651000,83320,75120,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,83960,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.95,40,134.05,1651000,83280,75200,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,84600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.95,40,134.05,1651000,83120,75200,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,84360,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,84400,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,84160,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873410,175.3,80,174.26,1785560,76080,84360,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.206328705198592,{}
True,quote,13873666,130.95,40,134.05,1651000,82920,75200,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873410,175.0,1080,174.26,1788040,73680,84600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.012592831772686,{}
True,quote,13873666,130.95,40,134.05,1651000,82840,75240,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873666,130.95,40,134.05,1651000,83000,75440,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-23.976777939042094,{}
True,quote,13873410,175.0,40,174.26,1788080,73640,84600,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.012592831772686,{}
True,quote,13873410,175.0,40,174.26,1788080,73720,83680,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.012592831772686,{}
True,quote,13873666,130.1,40,134.05,1651080,82080,75960,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.470246734397683,{}
True,quote,13873410,176.0,40,174.26,1788600,74800,82960,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.658379076525673,{}
True,quote,13873666,129.95,40,134.05,1651120,81520,76800,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.557329462989845,{}
True,quote,13873410,176.1,40,174.26,1788640,74760,82920,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,129.95,40,134.05,1651120,81520,76840,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.557329462989845,{}
True,quote,13873410,176.1,40,174.26,1788640,74880,82880,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.722957701000968,{}
True,quote,13873666,129.95,40,134.05,1651120,81560,76920,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.557329462989845,{}
True,quote,13873410,175.2,40,174.26,1788840,73960,83320,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.141750080723279,{}
True,quote,13873666,129.95,40,134.05,1651160,81520,76760,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.557329462989845,{}
True,quote,13873666,130.0,40,134.04,1651200,82000,76320,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.528301886792452,{}
True,quote,13873410,175.2,40,174.26,1788840,73840,83800,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.141750080723279,{}
True,quote,13873410,175.5,40,174.26,1788920,73720,84120,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.33548595414918,{}
True,quote,13873666,130.0,40,134.04,1651200,81960,75680,"{'open': 157.3, 'high': 166.8, 'low': 112.0, 'close': 172.25}",-24.528301886792452,{}
True,quote,13873410,175.5,40,174.26,1788920,74160,84080,"{'open': 155.0, 'high': 200.0, 'low': 142.95, 'close': 154.85}",13.33548595414918,{}
